# 1 m    2 rx  3 ry   4 rz   5 vx     6  vy  7  vz     8 u       9 ye       10 e      11 rho       12 time
6.24859e-09 -39.5247 12.0607 6.17314 -0.166369 -0.470851 -0.105947 0.940222 0.0750763 0 0 770
6.45896e-09 -39.8191 10.2966 6.04034 -0.148572 -0.478037 -0.106216 0.939886 0.0734189 0 0 770
7.35198e-09 -41.9216 9.03102 6.80843 -0.118577 -0.470997 -0.0991989 0.93996 0.0691579 0 0 780
1.87949e-08 25.6269 -33.9882 -0.930244 0.413299 0.290757 -0.146265 0.951842 0.145508 0 0 1380
3.0889e-08 6.79491 25.5005 -24.0859 -0.573361 0.171135 0.0139331 0.956829 0.0819088 0 0 1490
6.45531e-07 -7061.01 17414.4 3588.84 -0.0327006 0.0768802 0.0158235 1.0032 0.0512491 0 0 200000
9.3922e-08 -24141.5 61648 28272.4 -0.120306 0.305896 0.14041 1.06377 0.066728 0 0 200000
